USID,n3r,n5r,ndr,ndv
181751,-0.016101946,-0.019456525,0.043402135,11927500
24084,-0.031620553,-0.063241107,-0.045283019,4241200
113109,-0.044352454,-0.010644589,0.018061347,4473300
90345,0.032407407,0.023148148,0.018867925,834700
59913,0.063829787,0.010638298,0.010752688,130200
117995,0.01744186,0.040697674,0.017751479,1159400
31293,-0.00862069,0,0.035714286,1794100
179542,0.010869565,-0.043478261,0.010989011,960400
222551,0.053448276,0.068103448,0.059360731,441800
170549,0.034965033,0.016316922,-0.006944398,597300
174425,-0.060673443,-0.076238882,0.016795898,396000
213545,-0.001331558,-0.069241012,0.106038292,670500
212578,0.000942063,-0.038624588,-0.000941176,143300
124698,-0.00759449,-0.023136666,-0.006666684,2707200
212795,-0.028846154,-0.072115385,0.136612022,2582200
212931,-0.061364554,-0.134436778,0.171712449,3125900
6662,-0.02574103,-0.016380655,0.005490196,794000
151448,-0.045264622,-0.007660209,0.018439759,1768800
109769,-0.055545183,-0.046942247,0.000748662,411000
83256,0.034169093,0.093188374,-0.037377189,1530700
198799,-0.008602151,-0.017204301,-0.000716332,1460500
151374,-0.075198843,-0.022776537,0.055725151,2058700
222257,0.004054054,-0.097297297,0.019283747,3009600
101771,-0.048076923,-0.067307692,-0.00952381,557600
81,0.007580979,-0.028945555,0.003457815,185900
27072,-0.024643357,-0.032610746,-0.0623697,546300
108045,-0.011209715,-0.0032695,0.069965017,2356600
101007,-0.025830258,-0.022140221,0.007434944,405300
82255,0.063909774,0.04887218,-0.007462687,249700
76742,0.01242236,-0.00621118,-0.030120482,168800
92960,-0.022058824,-0.044117647,-0.055555556,357700
45143,-0.053677932,-0.145129225,-0.001984127,36000
190347,-0.222565688,-0.210200927,-0.01221374,85900
210898,-0.003496503,-0.05011655,0.03125,169500
216408,0.03917843,0.020757523,0.004612831,1589000
422,-0.036201391,-0.027019912,0.001313344,1776300
21874,-0.006057669,0,-0.030993191,1623800
134318,0.126482213,0.031620553,0.036885246,1380200
143850,-0.028358872,-0.028823819,0.049780347,1990400
144175,-0.016853933,-0.050561798,-0.040431267,136100
147382,-0.015384615,-0.015384615,-0.044117647,327800
222550,0.095890411,0.111415525,0.101609658,540300
41387,0.044541485,0.027947598,0.063138347,1050700
205744,0.003220612,0.088566828,0.001612903,244800
119896,-0.017736486,0.005912162,0.030461271,53600
151447,-0.007092199,-0.021276596,-0.107029732,4664100
2564,-0.044270761,-0.082589252,-0.053187744,434200
198333,-0.088737201,-0.112627986,0.031690141,5868200
222773,0.057803468,0.115606936,0.029761905,220900
25709,-0.018181818,-0.138181818,0.018518519,237900
104644,0.079151227,0.077130311,-0.00901195,1080400
103618,-0.009146341,0.036585366,-0.049275362,1921500
212930,0.269334721,0.257436452,0.02380958,693800
134100,0.095864662,0.013157895,-0.074782609,153600
107278,0.045977011,-0.011494253,-0.005714286,61400
61246,0.026109661,-0.020887728,-0.025445293,167200
46603,0.044081633,0.012244898,0.013234078,1023900
58756,0.023391813,-0.081871345,-0.06557377,745300
206992,0.117647059,0.08907563,-0.049520767,1572500
156272,0.017817372,-0.066815145,0.013544018,962400
121414,-0.105769231,-0.211538462,0.009708738,2086300
171697,0.019116135,0.076258969,-0.024659161,1940300
101006,0.018587361,0.003717472,0.076,711500
58054,-0.068877621,-0.036443147,-0.016134744,123600
179541,0.130952381,0.107142857,0,303700
193941,0.026570048,0.00805153,-0.000804505,374500
56979,0.056403241,-0.860217987,-0.03674533,1608800
85725,0.012195122,0,0.012345679,223600
202429,0.12414734,0.155525239,0.033850494,1282100
24083,0.099137931,0.056034483,-0.03601108,4413100
201946,-0.014556041,0.014556041,0.010294118,345000
201637,-0.051428571,-0.117142857,-0.051490515,383900
147381,0.029411765,-0.088235294,-0.105263158,310100
98510,0.086235489,0.102819237,-0.053375196,4571800
75272,0.00516983,-0.059822784,0.030833651,272800
42044,-0.094520548,-0.147945205,-0.008152174,104600
190420,0.035153328,0.008227375,0.00300075,11036500
87315,0.044585987,0.035031847,0.009646302,1515300
142880,-0.022121212,-0.038181818,0.047951731,264100
101005,0.16,0.056,0.091703057,594100
155495,0.043010753,0.086021505,-0.010638298,199800
143401,-0.02,0.006666667,-0.006622517,2464200
100079,0.022435897,-0.009615385,0.054054054,32300
202560,0.017045455,0.034090966,0.008595931,142800
127422,0.06097561,0.016550523,0.043636364,98900
153362,-0.091954023,-0.130268199,-0.024038409,1029500
10835,0.006451613,0.026392962,0.059006211,307600
176768,-0.025380049,-0.049674308,0.031932744,6185500
179540,0.095238095,0.071428571,0.076923077,1027500
76861,0.100529101,0.079365079,-0.020725389,176400
121413,-0.067961165,-0.13592233,0.095744681,2021300
109779,0.022759578,-0.013039331,-0.037425833,2216200
193724,-0.005239271,-0.00068344,0.045238143,8219600
194052,0.013605442,0,-0.026490066,110700
206991,0.07028754,0.014376997,0.107964602,2989000
168017,-0.025937592,-0.070276935,0.047549109,1539300
188953,-0.017120623,-0.051361868,0.01984127,2695000
204658,-0.003092825,-0.020618557,-0.006147521,1109700
113525,0.02360515,0.029327611,0.024926686,1804800
128409,-0.001923038,0.015384615,-0.007633626,145100
223923,-0.028189911,-0.013353116,0.038520801,158600
154254,0,0.020833333,0.021276596,602500
151446,0.010752688,-0.003584229,0.016023277,1450300
102107,0.079608985,0.108472952,0.043224866,683600
155494,-0.010638298,0.074468085,0.08045977,269800
55467,0.041800707,0.167202572,0.013029316,107400
222614,0.046113307,0.046113307,0.017426273,1435100
42043,-0.050271739,-0.09375,0.135802469,456100
18422,0.020344193,0.062597807,-0.016923046,973500
27071,0.079184226,0.039392163,0.005428146,382400
75288,0.12157861,0.068745978,0.023452813,550400
68147,-0.013433637,0.060719986,0.006490049,301700
127421,0.101818182,0.113636364,0.077375122,143800
207549,0.086190918,0.140871177,0.014097744,5158400
214048,-0.002430134,0.002430134,0.013546798,1908000
214152,0.064356436,0.093352192,-0.022130014,858600
168639,0.021414343,0.144920319,0.007526342,114000
98418,0.033175355,0.003554502,0.007159905,247100
203591,0.054996127,0.075910147,-0.061773256,3160600
57707,-0.039413382,-0.074243813,-0.035366932,673000
202428,0.1616,0.3184,0.02124183,1234200
181542,-0.027777778,0.034027778,0.028571429,950200
185252,0.044724771,0.040137576,-0.009090909,4733200
139123,0.109780444,0.144910245,0.015609081,1892700
194202,0.107954545,0.164772727,-0.043478261,320900
4329,0.008277453,0.016160819,0.011966534,970200
201716,0.095976011,0.089727573,-0.00199556,2006400
4211,0.018965452,0.044181011,0.006507679,2937100
183604,-0.033860045,0,0.01489118,293900
108594,0.077294686,0.09178744,0,343900
166195,0.052437902,-0.000919963,0.01588785,1214600
192575,-0.006042296,-0.006042296,-0.026470588,774700
103278,0.005517287,0.034022989,-0.023788195,241900
189833,-0.029084189,-0.017017327,-0.019119908,3451100
201945,0.141196013,0.131229236,0.067375887,477400
213509,0.002953988,-0.033188532,-0.00792965,6370700
174424,-0.030251169,-0.101598199,0.040071298,827400
200401,0,0.043478261,0,2039700
202698,0.109550624,0.101123657,-0.024657589,808600
206089,0.034403671,0.052752388,0.002298805,1005800
211486,-0.007250078,0.003107302,0.069213736,5525700
180319,0.079558903,0.092556146,0.00335898,3745700
193472,0.023205356,0.033398416,0.019681556,4209100
121412,0.195402299,0.103448276,0.011627907,1466600
176674,0.00989365,-0.008416996,-0.037931496,80700
194984,0.047197591,0.078171091,0.010432241,1356000
176741,0.01,-0.006666667,-0.034749035,13436000
56978,0.140105689,0.11183604,0.050244666,1556400
213075,0.017574692,0.029876977,-0.012152778,1476600
91813,0.009883199,-0.152740341,-0.055979644,898900
223922,0.035439137,0.024653313,-0.117006803,573400
209386,-0.008860759,-0.005063291,0.011523688,1116900
123823,-0.033727264,-0.024909073,0.019935114,2783000
207525,0.1181952,0.182442481,0.014427811,140400
192583,0.054769557,0.051118257,0.017177297,1277600
202427,0.197712418,0.263071895,0.197651663,2669200
42042,0.111111111,0.020061728,-0.19,515400
182523,0.011560694,0.015414258,-0.0511883,1018400
190362,-0.036958843,-0.037222808,-0.007077352,5443400
186192,0.060295791,0.069397042,0.045184304,6055600
196948,-0.052431573,-0.026595707,-0.012011975,2185000
222256,0.062334218,-0.018567639,-0.035805627,2437300
166382,0.051724138,0.043103448,-0.030100334,6606100
213897,0.010296968,0.006982199,-0.008600272,2325700
15244,0.077912795,0.103645461,0,210700
201636,-0.144254279,-0.195599022,-0.007281553,589900
111126,0.025925926,0.035185185,0.005586592,1547900
183123,0.029052674,0.023578905,-0.014522822,2449500
198866,0.034749035,0.086872587,-0.022641509,1463900
186759,-0.012242144,-0.015416028,-0.012094087,2654800
191693,0.029247881,0.094707432,0.001394812,722800
173246,0.127962085,0.090047393,-0.074561404,369500
198794,-0.061290323,-0.071612903,-0.030644153,4938100
191966,0.023333333,0.032,0.002004008,22445100
53213,0.032129927,0.040794186,0.03862021,6119300
144900,-0.02739726,-0.024799221,0,2170700
64724,0.02507837,-0.090909091,0.012698413,97800
177284,0.019039735,0,-0.011456628,71328500
208610,0.090909091,0.128342246,0.056497175,8427000
182632,0.033937485,0.04512148,-0.026834302,2903100
177382,-0.034917374,-0.013285624,-0.007774193,1363800
204657,0.016393422,-0.017417992,-0.085285833,2873800
224154,0.032608696,0.027173913,0.010989011,241500
106840,-0.032338308,0.027363184,-0.024271845,158600
166381,0.001672241,-0.02006689,-0.08141321,6802700
198865,-0.035849057,0.018867925,0.144708423,3529300
18564,0.054892601,0.071599045,-0.068888889,573400
220780,-0.025919228,0.000803717,-0.003404065,2888600
151373,-0.024514844,-0.107933262,-0.031970962,313000
181541,0.394123607,0.418439716,-0.041747573,377400
31794,0.073535041,0.117196434,-0.001529598,327900
161116,0.076923077,0.064102564,0.012987013,1014700
202426,0.387475538,0.42074364,0.166666667,1675700
197357,0.016318785,-0.025426944,0.00534153,4423800
7308,-0.018691589,-0.074766355,-0.053097345,282200
173810,0.009592326,0.005995204,-0.050113895,118100
222080,-0.049910873,-0.07486631,0.072657744,90500
27692,0.014492754,-0.007246377,-0.083056478,1329700
82907,-0.012195122,0.008130081,0.037974684,47200
42041,-0.154994259,-0.173363949,-0.06344086,632200
225398,0.00482509,-0.010856454,-0.072706935,1582400
173222,0.009192986,0.006469118,-0.033881546,217600
181226,0.038631347,0.058498896,-0.013071895,4291200
153361,-0.022964562,-0.098643006,0.016445623,356900
12148,-0.046846847,0.012612613,-0.010695187,317200
173245,-0.129032258,-0.040322581,-0.015873016,190900
58393,-0.034587996,-0.031536114,-0.031527094,982500
11113,0.043478261,0.130434783,-0.041666667,342900
137673,0.011510388,0.108366118,0.035766212,2046500
170548,-0.057731959,-0.028866021,0.025369979,895300
201635,-0.094170404,-0.215246637,0.069544365,931200
181540,0.398058252,0.412621359,0.093418259,265700
184251,0.008293839,0.059241706,0.009569378,117800
139578,-0.000384468,-0.002114571,0.017008758,318500
195397,0.059322034,0.13559322,-0.040650407,200200
141268,-0.017083333,-0.022500042,0.030927791,340900
56977,0.010872848,0.078460243,-0.014765547,994800
225846,-0.031070196,-0.019562716,-0.0125,143200
181521,-0.018404848,-0.015337424,0.018749937,2989900
196808,0.024295432,0.047619048,0.00194742,1651900
172048,-0.057471264,0.018390805,-0.02247191,1268200
121411,-0.010526316,0.094736842,0.032608696,1262700
101004,-0.108949416,0.046692607,0,652500
54072,-0.033057851,-0.045454545,-0.033932136,92200
108086,-0.095348791,-0.076744186,-0.024943266,122200
215227,0,-0.026548673,0,134100
128903,0.002011623,-0.039561934,-0.005998578,6854500
31292,-0.052287582,0,0.026845638,167500
207285,0.003460208,0.017301038,-0.157434402,14135500
75223,-0.026666667,-0.045,0.005025126,293100
182697,-0.037893857,-0.033905106,-0.068376068,114200
11349,0.034618411,0.079464988,-0.039304611,5825700
193011,-0.119402985,-0.119402985,0.098360656,1112500
174378,0.00952381,0,-0.027777778,392600
190994,-0.026584867,-0.034764826,-0.029761905,433300
608,0.03399593,0.084304335,-0.033262683,1273200
123313,-0.122641509,-0.150943396,0.00952381,65500
170969,0.019303688,0.065494657,0.039784946,563700
85937,-0.019238023,-0.029045643,0.003786445,9381200
211291,-0.15,-0.1825,-0.02676399,5645200
19143,0.061666047,0.087485147,-0.033501154,1799200
9902,0.018556701,0.081443299,0.06010929,472700
212713,-0.082191781,-0.054794521,0.089552239,923800
224821,-0.007564297,-0.057488654,-0.048920863,2647200
223721,0.035135196,0.055855888,0.004524796,3986400
13220,0.029411765,-0.117647059,0.007407407,39800
101770,-0.051020408,-0.030612245,0.065217391,820700
25284,0.037263626,0.066740823,0.001671253,2547300
208609,0.092009685,0.113801453,0.007317073,2003100
47640,0.033409263,0.01063022,-0.008283133,119700
204498,-0.027319511,-0.061855594,-0.042448198,1046000
121409,0.032608696,0.054347826,-0.031578947,2739700
19632,-0.048163265,-0.024489796,-0.031620553,32800
145527,-0.074590164,-0.16147541,0.200787402,5584800
223851,-0.058027079,-0.062862669,0.014720314,2785700
222815,0.070281124,0.12690759,-0.016199092,930500
164521,0.063758389,0.110738255,-0.029315961,732100
223446,0.025862069,-0.025862069,0,112800
101001,0.062200957,0.076555024,0.1875,935400
2587,-0.006289308,-0.035220126,0.04743083,248400
225403,0.002795899,0.019571295,0.004681648,383800
58753,-0.25060241,-0.197590361,0.058673469,6318800
101000,0.113636364,0.261363636,-0.145631068,1066900
151445,-0.025157202,-0.041666621,0.015163543,945600
184249,0.054054054,0.030712531,-0.090502793,70200
8989,-0.025916137,-0.038266836,0.012090164,861500
179539,0.048192771,0.024096386,0.012195122,951100
4210,-0.011827761,0.092613209,0.06919592,2194800
187626,0.074914869,0.04199773,0.028004667,989600
209157,0,0.025862069,0.008695652,475300
214233,0.064456722,0.055248619,0.018761726,5818500
187221,0.036025127,0.118282764,-0.03978086,1755700
214921,-0.055825194,-0.075242767,0.014778375,269600
209854,-0.034280324,0.008217856,0.002943601,1328900
186450,-0.041825095,0.064638783,0.015444015,620500
103128,-0.154250657,-0.058720421,0.032579186,13000
206514,-0.138047138,-0.14983165,0.020618557,476800
4359,0.002867384,0.008602151,0.053625378,85900
208424,0.045901639,0.006557377,-0.012944984,164800
190346,-0.007949126,0.089030207,0.021103896,1127800
201374,-0.045009155,-0.07072872,0.02126329,1596300
206956,-0.011968085,0.009308511,0.065155807,12214000
176428,-0.025145068,-0.005802708,0.052953157,341500
184905,0.004878049,0.039024341,-0.01442303,239800
211666,-0.016260163,0.06504065,0.033613445,176700
184461,-0.052962963,-0.004444481,0.033690619,1644100
135946,-0.014652015,0.003663004,0.020560748,150600
41501,-0.06779661,-0.169491525,-0.092307692,529700
168747,-0.046651462,-0.053493635,-0.036171082,3062600
157111,0.102941176,-0.029411765,-0.028571429,107000
121408,-0.010526316,0.094736842,0.158536585,8568500
22925,-0.072916667,-0.112500042,0.0041841,671000
193640,0.009847867,-0.023873442,0.026025658,442800
185568,0.031818182,0.075757576,-0.004524887,93500
123747,0,0,0.007462687,304800
117002,-0.024707412,0.047139109,-0.022871665,386400
183226,-0.074418605,-0.025581349,-0.009216636,1025400
71571,-0.010037954,-0.008952848,0.015706806,12882300
225313,-0.025749855,-0.014334936,0.01948571,4540000
2563,0.004874353,-0.014623135,0.03774315,325200
58389,0.382762991,0.333333333,0.053404539,1149400
59741,-0.012198109,0.001991586,-0.028301935,1996800
225396,-0.041553749,-0.113821138,0.04730369,1495000
66551,0.038011647,0.037524415,0.020387816,3589800
72188,-0.040662651,0.026355422,-0.006731488,225300
153359,-0.029087703,0.004847862,0.024842007,663600
27087,0.030888069,-0.011583012,-0.028142589,203500
106839,-0.006833713,-0.029612756,-0.013483146,356400
55466,-0.032,-0.034666667,0.016260108,224900
27009,0.008588957,0.078527607,0.03034134,934100
197991,-0.020966218,-0.007292562,0.011059871,365400
76121,-0.04701438,-0.025737818,0.045943932,142300
198097,-0.004159239,0.011289364,0.021857986,777500
198171,0.051776546,0.20862933,0.030334726,1747000
19564,-0.016806723,0.008403361,-0.008333333,55700
157085,0.025210084,0.030252101,0.02233677,318400
224820,-0.00155521,0.020217729,0.014195584,2543400
68125,0.007246377,0,0.022222222,387100
222591,-0.014492754,0.028985507,0.045454545,673300
62898,0.047904192,-0.035928144,0.030864198,250800
63454,0.04731861,0.020504637,-0.036474192,38400
51577,-0.042483702,-0.00871464,0.043181864,85500
102885,-0.015686275,-0.003921569,0.028225806,143700
123312,-0.105263158,-0.184210526,-0.008695652,112600
206671,-0.005263158,-0.006315789,0.043956044,260800
59186,0.104615018,0.111669107,-0.049221348,33719900
50016,0.03125,0.057291667,0.021276596,606400
167697,-0.00969697,-0.026666667,-0.022511848,79800
169569,0.006525285,0.003262643,0.001633987,62400
170477,0.034317453,-0.010177467,0.046382643,4026600
54057,-0.001414642,0.01697611,0.014713781,1286600
109159,-0.00990099,0.034653465,-0.045669291,299700
60882,-0.005574136,0.023411371,-0.033405172,125500
209168,-0.066541427,-0.060906896,0.031838345,190900
171719,0.011428571,-0.017142857,-0.026425591,160900
218980,-0.01010101,-0.02020202,0.010204082,620800
211665,0.042016807,0.033613445,-0.084615385,347200
20293,-0.116052061,-0.106290672,-0.021231423,87900
165064,0,0.011600929,-0.020454591,35100
195252,0.017857143,-0.011904762,-0.00591716,179700
163260,-0.006451613,-0.006451613,-0.028213166,241400
107889,-0.043594903,-0.012743125,-0.030559168,347000
174186,-0.025590551,-0.041338583,0.038854806,223000
119172,0.028314028,0.038610039,0.022368421,501500
190993,-0.144424132,-0.129798903,-0.01618705,1003700
119894,0.01427372,0.004198153,-0.027755102,220700
46602,0.048962656,0.004149378,0.066371681,6841500
63661,0.026724138,0.034482759,0.040358744,345000
50592,0.015483871,0.051612903,-0.007682458,70100
147380,0.031746032,0.063492063,-0.045454545,174000
142879,0.05300601,0.04019918,0.002139109,125800
88906,0.02919708,0.051094891,0.007352941,123500
12147,-0.010954617,0.014084507,0.049261084,930700
