USID,ndr,n3r,n5r,ndv
226381,-0.02136095573662178,0.012376305409007804,-0.0933842955306996,143600.0
226399,-0.045842854380491405,0.03043870668091353,-0.03252760564175494,2248400.0
226404,0.0,0.03157894736842115,0.03157894736842115,255800.0
226407,0.24529288244614178,0.024869324213762534,0.050869099231415804,9709500.0
226416,-0.04651162790697683,-0.060975609756097504,-0.12195121951219501,35800.0
226427,-0.0682839173405213,0.1215043394406945,0.09836065573770503,243700.0
226431,0.02735047008547009,-0.10108152657730751,-0.13477545196441554,2972400.0
226443,-0.08461538461538465,0.04201680672268915,-0.04201680672268915,2867400.0
226456,0.06567164179104479,-0.03081232492997199,-0.08753501400560226,406100.0
226469,0.016200294550809957,0.04347826086956519,0.02898550724637694,381500.0
226480,0.03658536585365857,0.0117647058823529,-0.026470588235294024,6615100.0
226502,-0.14150943396226423,0.029304029304029422,0.01831501831501825,2627300.0
226519,-0.034482758620689724,-0.011904761904761862,-0.011904761904761862,327100.0
226550,0.010486177311725298,0.008490566037735903,0.050000000000000044,2485000.0
226581,0.050303030303030294,-0.03827659165224073,-0.09982688978649745,158700.0
226627,0.04029304029304015,0.05633802816901423,0.07042253521126751,978600.0
226650,0.022727272727272707,0.38888888888888884,0.2999999999999998,1577500.0
226657,0.10160427807486627,-0.3349514563106796,-0.383495145631068,61566400.0
226685,0.0,0.0714285714285714,-0.07142857142857151,6371800.0
226693,0.027027027027026973,-0.07236842105263153,-0.05921052631578938,92300.0
226702,-0.02898550724637672,-0.10447761194029859,-0.10447761194029859,220900.0
226707,0.04534606205250591,0.03767123287671237,-0.0057077625570775,23600.0
226714,0.18947362458778816,-0.10914458491361145,-0.100716392751791,163800.0
226721,-0.02837837837837842,-0.04381084840055638,-0.061196105702364445,48900.0
226785,-0.03676470588235292,0.05343511450381677,0.03053435114503822,529500.0
226811,-0.011104133936096994,0.12538988612664448,0.059887644423727515,1427000.0
226820,0.0,-0.04444444444444451,-0.04444444444444451,1300.0
226853,0.0,-0.07211538461538469,-0.10576923076923073,45900.0
226861,0.09459459459459474,-0.024691358024691357,-0.04320987654320996,14931800.0
226878,0.07751937984496116,0.007194244604316502,0.3453237410071943,1662100.0
226892,0.014285714285714235,-0.014084507042253502,-0.04225352112676051,469600.0
226903,-0.06470588235294106,-0.06918238993710701,-0.1320754716981133,593300.0
226920,-0.2510548128193467,-0.014084507042253502,-0.11971830985915488,1400.0
226926,-0.04629635516689168,0.11003236245954695,0.09061488673139162,341100.0
226931,0.006124234470691103,0.022608695652173827,0.011304347826087024,5353000.0
226938,0.06976744186046502,0.26086956521739135,0.21739130434782616,910700.0
226961,-0.02515723270440251,0.07741935483870965,-0.012903225806451535,150800.0
226980,0.009331259720062324,0.20030816640986138,0.08012326656394442,3596100.0
226994,0.006431455731213065,-0.0038729667674857193,-0.03292021752362928,1333600.0
227002,-0.02765957446808509,0.03282275711159732,-0.050328183807439864,599600.0
227004,-0.05072463768115931,0.007633587786259444,-0.01526717557251911,441000.0
227018,0.004739336492891155,-0.030660377358490587,-0.08490566037735858,1702700.0
227031,-0.03467149635036493,0.03024570774118307,0.02835538645159219,1528100.0
227054,0.09931245225362884,0.23627526059763726,0.223766574009729,6200500.0
227095,-0.02716098355595986,0.06802570201582747,0.05761132156855031,1866500.0
227102,0.013714574616457531,-0.031185530126449756,-0.05847282599236825,1377200.0
227148,0.06178861788617884,0.13935681470137817,0.2358346094946402,48700.0
227200,-0.15161839863713789,-0.21285140562249005,-0.2650602409638555,6871400.0
227204,0.025054399779764758,0.055260426254206685,0.03931993707375003,325800.0
227224,0.18852459016393452,-0.0034482758620688614,-0.10689655172413792,2253500.0
227243,0.015479876160990669,-0.0015243902439023849,-0.07317073170731703,747300.0
227347,-0.021621621621621512,-0.016574585635359185,-0.05524861878453036,171500.0
227352,-0.02824858757062154,-0.01744186046511631,-0.14534883720930236,575400.0
227365,0.008289047264005367,-0.004697592208009915,-0.0011744567719050858,6700.0
227377,-0.06481481481481488,0.18811881188118806,0.17821782178217838,79500.0
227383,-0.013642564802182733,-0.019363762102351356,-0.08022130013831263,4845000.0
227389,-0.09999999999999998,-0.557037037037037,-0.605925925925926,1083300.0
225988,-0.024048096192384905,0.001368925393566034,0.03011635865845319,142800.0
226007,-0.02183406113537112,0.0,0.0,43600.0
226009,0.03007518796992481,-0.051094890510948954,-0.03649635036496357,189600.0
226051,-0.04590163934426228,0.027491408934707806,0.04123711340206193,841900.0
226133,-0.03333333333333344,-0.045977011494252706,0.16091954022988508,646600.0
226223,0.0,0.19999999999999996,0.08000000000000007,0.0
226255,-0.0761316872427984,0.028953229398663627,0.07349665924276172,314400.0
226269,0.08275862068965534,-0.14649681528662417,0.031847133757961776,66100.0
226292,-0.0734783043478262,0.008446785943068358,-0.027217223238724553,5076800.0
226297,0.0876369327073554,-0.018705035971222972,0.020143884892086295,1403200.0
226300,-0.027027027027027084,-0.05555555555555558,0.0,174600.0
226375,-0.11267605633802813,0.02645502645502651,0.031746031746031855,4681300.0
226429,0.002579535683576939,0.00857632933104635,-0.14236706689536882,290000.0
226457,-0.052023121387283267,0.051829268292683084,0.08917682926829262,200000.0
226462,-0.04316546762589912,-0.052631578947368474,-0.022556390977443663,83700.0
226484,-0.05710955710955712,-0.0049443757725585735,0.046971569839307836,1130100.0
226488,0.03125,0.33333333333333326,0.1212121212121211,67700.0
226586,-0.017177853814592248,-0.0842696629213483,-0.07740324594257175,1030900.0
226589,0.10600707088364203,0.06389776561973681,0.04472849983158156,896000.0
226617,-0.00221975582685896,-0.022246941045606317,-0.05450500556173532,13500.0
226628,-0.0033333333333334103,0.01672240802675584,0.11371237458193972,682700.0
226649,0.0,0.030088495575221197,0.05840707964601766,6300.0
226660,-0.04379562043795626,0.45038167938931295,0.35114503816793885,29566500.0
226687,-0.06666666666666654,-0.07142857142857151,-0.14285714285714302,6633000.0
226740,-0.025000000000000022,-0.02051282051282055,0.0,46500.0
226768,0.0,0.012578616352201255,0.25786163522012573,35100.0
226812,-0.006651939764304782,-0.02399553571428592,-0.1445312500000001,4140500.0
226840,0.010526315789473717,-0.04166666666666674,0.03125,145800.0
226923,-7.142857142850012e-05,-0.28423458818487035,-0.3035216801200086,3400.0
226940,-0.10344827586206895,-0.03846153846153855,-0.03846153846153855,624600.0
226959,-0.03488373968492131,0.023319102668462932,-0.007772988880159093,1296200.0
226966,-0.0625,0.18333333333333335,0.1499999999999999,1705600.0
226974,-0.02127659574468077,0.10869565217391308,0.08695652173913038,3360300.0
226990,-0.10480349344978179,-0.12926829268292683,-0.11951219512195121,190600.0
226995,-0.048309178743961345,-0.055837563451776595,-0.020304568527918843,22000.0
227019,-0.04200000000000004,0.022964509394572064,0.12734864300626314,586100.0
227029,-0.05639913232104132,-0.027586206896551557,0.12413793103448278,176300.0
227141,-0.022883295194508158,0.030444964871194635,0.0562060889929743,581100.0
227149,0.13844086021505375,-0.007083825265643551,-0.04250295159386086,198500.0
227165,0.0068259385665527805,0.006779661016949046,0.06779661016949157,101900.0
227182,0.06666666666666665,-0.03125,0.0625,849100.0
227263,0.032786885245901676,-0.015873015873015817,-0.023809523809523725,1173700.0
227284,0.0,-0.13636363636363646,-0.2272727272727274,45700.0
227308,-0.05084745762711851,-0.1071428571428572,-0.0357142857142857,12735400.0
227317,0.08108108108108114,-0.033333333333333326,-0.04166666666666663,191500.0
227357,0.006896551724137945,0.11643840182648413,0.17808214611872142,3334200.0
227359,-0.014056224899598457,-0.07942973523421604,-0.06720977596741351,3126200.0
227386,-0.04405286343612336,0.01382488479262678,0.04147465437788034,478100.0
225993,0.013626741630342831,-0.0897311659320571,-0.1310981516903862,5000.0
225996,0.040989697193500874,0.28166015318694027,0.17062784070138903,141600.0
226064,-0.0050761421319796,0.0,0.0,1981400.0
226066,-0.004986149860728539,0.03229409979365805,0.019487751641856788,695300.0
226084,0.0530302651515151,-0.008992806078877869,0.025179892992082564,1021900.0
226123,-0.04129993229519291,-0.05014124293785316,0.03248587570621453,118400.0
226139,0.012048192771084265,0.03571428571428559,0.04761904761904767,1031200.0
226178,0.16666666666666652,-0.013824884792626668,0.041474654377880116,1416400.0
226183,-0.0016666666666665941,0.39398998330550916,0.4357262103505841,80700.0
226202,0.031249999999999778,0.09090909090909105,0.030303030303030276,54500.0
226231,0.084942084942085,-0.2099644128113879,-0.2953736654804271,16463300.0
226264,-0.00391474554153981,0.5283842794759825,0.7030567685589522,3300.0
226271,0.02631578947368407,0.18681318681318682,0.14652014652014644,18400.0
226278,-0.029126213592232997,0.0,0.0,15100.0
226301,0.045454545454545636,0.04347826086956519,0.2028985507246377,222300.0
226321,-0.060728744939271384,-0.11637931034482762,-0.09267241379310343,442300.0
226331,-0.13138686131386867,-0.054621848739495715,-0.054621848739495715,270600.0
226335,0.1396666333333334,-0.08218777660683763,-0.009944457734555656,14876300.0
226342,-0.07317073170731714,0.00877192982456143,-0.06140350877192968,681000.0
226347,0.033967391304347894,0.021024967148488782,0.04862023653088032,47400.0
226382,0.03871920976125054,0.057347720781253164,0.04086028869105318,202600.0
226393,0.008254387289953868,-0.05852034566403874,-0.04063071558520304,1132400.0
226436,0.10077519379844957,0.07042253521126773,0.05633802816901423,194600.0
226489,-0.13953488372093026,0.0,0.0,442000.0
226507,-0.03237410071942437,-0.15613382899628248,-0.2007434944237918,662400.0
226518,0.0650406504065042,0.01526717557251911,-0.007633587786259555,50300.0
226527,0.06666666666666665,0.005859375,0.017578125,6400.0
226576,-0.03411131059245964,0.14312267657992583,0.04646840148698894,382200.0
226584,0.04166666666666674,0.008000000000000007,-0.008000000000000007,4200.0
226591,0.02485374196334078,-0.06704702045783228,-0.08416550882069929,690600.0
226595,-0.06227106227106227,-0.033203125,0.0390625,212000.0
226639,-0.012475377544320487,0.03390957446808529,0.029920212765957466,601800.0
226643,0.027027027027026973,0.0,0.03947368421052633,7600.0
226759,0.0196629213483146,0.00688705234159781,-0.09228650137741046,118600.0
226896,0.05617977528089879,0.11702127659574457,0.05319148936170204,120500.0
226898,-0.023809523809523947,0.0,0.024390243902439046,264800.0
226924,-0.03512000000000004,-0.19160931929359093,-0.17005223447475337,2300.0
226942,-0.03571428571428559,-0.07407407407407418,-0.07407407407407418,405300.0
226972,-0.023920305647840534,0.002042219280145252,0.019060599825484026,121900.0
226982,0.028530670470756192,0.00554785020804438,-0.002773925104022079,2555700.0
227010,0.0022371364653246406,0.0390625,0.03571428571428559,384000.0
227036,0.046846106719066416,0.05708248967873475,0.01620863341115708,478900.0
227039,0.011304347826087024,0.04901117798796206,0.05503009458297492,23300.0
227085,-0.1063204311611956,0.03289473684210531,0.17214906798245622,703100.0
227107,0.03344481605351168,0.009708737864077666,0.06472491909385125,1296800.0
227121,-0.049792531120331995,0.03056768558951961,0.026200873362445476,61700.0
227125,-0.018147086914995336,0.0009727626459143934,0.0,2120000.0
227129,-0.11209439528023613,0.1328903654485052,-0.15282392026578073,611800.0
227157,-0.014184397163120588,-0.06474820143884885,-0.09352517985611508,105600.0
227161,-0.004769475357710662,0.0,0.0015974440894568342,12479300.0
227230,0.02758620689655178,-0.00939597315436247,-0.06442953020134234,2921700.0
227232,-0.038107780239363453,-0.02322399034010869,-0.008196694436977792,310900.0
227279,0.019134732981084257,-0.03489793877551017,-0.014489775510204028,6974500.0
227285,-0.05405405405405406,-0.02857142857142858,-0.05714285714285716,209500.0
227302,0.044742729306487705,0.005353319057815886,0.025695931477516032,4320600.0
227392,-0.052631578947368474,-0.07936507936507942,-0.39682539682539686,1062900.0
226002,-0.01415929203539823,-0.03052064631956919,-0.05385996409335725,69100.0
226015,0.0426267281105992,0.011049723756906049,0.03977900552486191,275700.0
226038,0.018181818181818077,0.020408163265306145,-0.005102040816326481,105000.0
226041,-0.0096551724137931,0.001392757660167332,0.0069637883008357715,753900.0
226055,0.0410509031198687,-0.02208201892744477,0.09621451104100953,1091100.0
226075,0.025432954545454578,0.04802110564532436,0.09023740948615244,88100.0
226092,0.013333333333333197,0.026315789473684292,0.0,174400.0
226104,-0.03056768558951961,-0.0981981981981982,-0.12072072072072071,34000.0
226151,0.006535947712418277,0.012987012987013102,-0.025974025974025983,261100.0
226191,0.01500682128240105,0.04771505376344076,0.223790255376344,141500.0
226201,-0.07277882797731561,0.050968399592252744,0.08460754332313969,3095200.0
226273,-0.01593963926174502,-0.14492754240952876,-0.18073317053423588,180500.0
226303,0.013761467889908285,-0.009049773755656187,-0.009049773755656187,373500.0
226308,0.035985859097820594,-0.013209441623804219,0.046966680676776784,870500.0
226323,-0.04912836767036444,-0.0033333333333332993,-0.04083333333333339,28500.0
226349,0.015517275862068969,0.009168013271035225,0.019354804096610945,35400.0
226374,3.3469387755102042,-0.08920187793427226,-0.08450704225352113,3493500.0
226400,-0.01098901098901095,-0.11111111111111116,-0.05555555555555558,185900.0
226415,0.01680672268907557,0.016528925619834878,0.024793388429752206,51400.0
226428,-0.15968208092485547,0.02063628546861551,-0.09286328460877047,860200.0
226432,-0.044650749573353354,0.01064317396375869,0.040259091149509985,2294500.0
226435,-0.024390243902439046,0.18333333333333335,0.20833333333333326,437800.0
226445,-0.023622047244094557,-0.12903225806451601,-0.08870967741935487,1432200.0
226461,-0.09740259740259749,-0.07913669064748197,-0.09352517985611508,148800.0
226471,-0.004149377593360981,0.0,0.10694444444444451,259800.0
226487,-0.11111111111111105,0.15625,0.3125,168400.0
226505,-0.0035460992907800915,-0.04270462633451966,-0.19003558718861213,299500.0
226517,0.048484848484848575,0.13583815028901736,0.17630057803468224,43500.0
226560,0.031423328333579637,0.22759856630824382,0.3261648745519714,1519300.0
226582,0.012499999999999956,-0.03395061728395077,-0.05555555555555558,1700.0
226583,0.01587301587301604,-0.0234375,-0.03125,10700.0
226619,0.01948051948051943,-0.006369426751592355,-0.006369426751592355,306000.0
226659,-0.1273885350318471,0.16058394160583944,0.34306569343065685,63870700.0
226672,-0.04166666666666674,0.04347826086956519,0.17391304347826098,115100.0
226686,-0.11764705882352955,-0.19999999999999996,-0.1333333333333333,10918900.0
226695,0.07379310344827594,-0.13037893384714205,-0.030828516377649384,446600.0
226762,-0.03065134099616862,0.02371541501976293,0.027667984189723382,1851100.0
226842,-0.01180829999353239,0.009900955619632779,-0.005462683323226969,1463500.0
226847,0.03504043126684642,0.09505208333333348,0.15625000000000022,3652500.0
226893,0.04477611940298498,-0.0357142857142857,-0.042857142857142816,656500.0
226895,0.010000000000000009,-0.06930693069306926,0.02970297029702973,73900.0
226939,0.11538461538461542,-0.06896551724137923,-0.206896551724138,1130900.0
226989,0.1743589743589744,-0.20305676855895205,-0.22707423580786024,1000100.0
227059,-0.01562500000000011,-0.06349206349206338,-0.11111111111111116,242100.0
227064,0.031440686599750745,0.034576888080072754,0.017288489535941753,139800.0
227106,-0.03589743589743588,-0.17819148936170215,-0.19414893617021278,1447000.0
227124,-0.027607361963190136,0.08096740273396419,0.09463722397476348,6011700.0
227146,-0.039999950000000006,0.015624947102867326,0.015624947102867326,975500.0
227156,-0.019108280254777066,-0.09740259740259749,-0.1428571428571428,139400.0
227171,0.014285714285714235,-0.05633802816901401,-0.07394366197183089,597900.0
227181,-0.16666666666666674,0.06666666666666665,0.06666666666666665,1246600.0
227191,-0.027164644616495814,-0.003926701570680757,0.03752185863874358,1467900.0
227203,0.07397260273972606,0.0,0.017857142857143016,1090000.0
227237,0.06451612903225801,-0.028787909090909114,0.013636393939393976,3828500.0
227307,-0.07812500000000011,-0.18644067796610164,-0.13559322033898302,5656100.0
227316,-0.08264462809917361,0.07207207207207222,0.054054054054053946,261000.0
227349,0.009529481266856488,-0.025368789063788255,-0.020649025330440884,2473500.0
227368,0.0018298261665141702,-0.0858447488584474,-0.07579908675799085,1303400.0
227373,-0.005037783375314908,-0.03797468354430378,-0.03797468354430378,945600.0
227378,-0.016393442622950727,-0.008333333333333304,-0.06666666666666676,206900.0
227391,0.07168458781362008,-0.15719063545150502,-0.22742474916387967,5829600.0
226025,0.013100436681222627,0.09482758620689657,0.030172413793103647,31900.0
226034,-0.0344827586206895,0.03571428571428559,0.08928571428571419,464300.0
226054,0.08750000000000013,0.006568144499178974,-0.0016420361247947435,983700.0
226096,0.03125,-0.030303030303030276,0.06666666666666665,510800.0
226155,-0.01754385964912286,-0.06785714285714284,-0.03214285714285714,2093500.0
226157,-0.06060606060606066,0.032258064516129004,-0.08064516129032262,698200.0
226182,0.06008583690987135,0.21457489878542502,0.38663967611336014,24800.0
226211,-0.016689929994716857,-0.052333751192857214,-0.05516254908981888,927300.0
226212,-0.007140967809019516,0.0111880124883319,0.012786334235846075,2119400.0
226221,-0.04831928774450789,-0.07284768211920523,-0.05298008830022072,21800.0
226240,-0.0030271847230511906,-0.015182185620154387,-0.04858303447032253,1902500.0
226241,0.01083276912660791,0.0026791694574681557,-0.0013395847287340779,151700.0
226279,-0.016393442622950838,0.0,2.15,511600.0
226288,0.0478723404255319,-0.12791878172588822,-0.08121827411167504,62500.0
226310,-0.040955598667426485,-0.019572989323843437,-0.06227758007117434,1016200.0
226325,-0.03053435114503822,-0.03149606299212593,0.019685039370078705,56600.0
226351,0.0,-0.03658536585365846,-0.04878048780487798,15000.0
226387,0.04854368932038833,0.004629629629629539,0.02314814814814814,46600.0
226405,-0.01456310679611661,-0.03448275862068961,0.039408866995073843,66800.0
226409,-0.05676971652462759,-0.009720306517185251,0.08908126735236399,7737400.0
226465,-0.013821191850087011,-0.02074748585803088,-0.03146470227349141,315100.0
226470,-0.1074074074074075,-0.017980636237897696,0.009681881051175623,1377200.0
226494,0.03614457831325302,-0.011627906976744318,0.14341085271317833,26200.0
226504,-0.11041009463722395,-0.014184397163120588,-0.03900709219858156,1155800.0
226524,0.0,0.016949152542372836,0.0,1336600.0
226537,-0.03137789904502053,-0.233098556338028,-0.2549295774647887,76400.0
226551,-0.05609114811568805,0.033426183844011303,0.12070566388115145,1893600.0
226570,-0.07339449541284415,-0.00990099009900991,-0.03960396039603964,773400.0
226578,0.009803921568627416,-0.01941747572815533,-0.021035598705501646,398600.0
226620,-0.002806361085126219,-0.07973733583489673,-0.0956848030018761,2558100.0
226625,-0.03646520905173434,0.06818956699624956,0.10637575860893289,1151300.0
226634,-0.049689440993788914,-0.1633986928104575,-0.2549019607843138,980000.0
226637,-0.06330472103004292,0.001145475372279492,-0.07216494845360832,597000.0
226641,0.039823008849557695,0.0,-0.03404255319148941,254400.0
226651,-0.0652173913043479,-0.09302325581395354,-0.0852713178294573,4849200.0
226676,-0.02564102564102566,-0.05263157894736836,-0.07894736842105254,73200.0
226700,-0.016157989228007263,-0.05839419708029192,-0.09671532846715325,324000.0
226737,-0.005847953216374324,-0.04117647058823526,-0.05882352941176472,626400.0
226757,0.00946745562130169,-0.16529894490035157,-0.14536928487690493,467800.0
226761,-0.0874125874125874,-0.01532567049808431,-0.01532567049808431,2338200.0
226765,0.05050505050505061,0.019230769230769162,-0.004807692307692402,144600.0
226793,-0.06952566601689414,-0.06703910614525144,-0.13268156424581012,2892200.0
226827,-0.03857142857142859,-0.03417533432392261,0.06537890044576544,37600.0
226832,0.034482758620689724,0.004166666666666652,0.004166666666666652,3272600.0
226835,0.04195323246217342,-0.040264026402640374,-0.01980198019801982,6464900.0
226839,-0.022222222222222143,0.022727272727272707,0.04545454545454519,60200.0
226846,0.08163265306122436,0.04582210242587603,0.1778975741239892,4585800.0
226851,0.03070175438596512,-0.0382978723404257,-0.11489361702127665,1708500.0
226866,0.009868421052631637,-0.009771986970684043,-0.055374592833876246,947500.0
226897,-0.03571428571428559,-0.2222222222222222,-0.2222222222222222,501900.0
226922,0.061111111111111116,-0.3455497382198953,-0.4753926701570681,700.0
226965,-0.05405405405405406,-0.15714285714285714,0.014285714285714235,1370700.0
226981,-0.022368421052631593,-0.05652759084791381,0.013458950201884257,9499500.0
226984,0.014634097560975556,0.004807740615756728,-0.0024037981924902585,192300.0
227012,-0.0691915513474145,0.027386541471048576,0.025821596244131495,391900.0
227056,-0.025068174386921105,-0.01565109086926164,-0.021799833527100798,3884800.0
227071,-0.014981299759729838,0.06165127648017399,0.06083652906029324,1971400.0
227076,-0.04991239054290719,-0.0801844202679991,-0.14838713601902598,593900.0
227083,-0.007689388696655253,-0.2092212014421232,-0.321580756357255,325000.0
227093,-0.0292397660818714,-0.03915662650602403,0.03614457831325302,126200.0
227105,0.07734806629834257,-0.23333333333333328,-0.2205128205128205,3009100.0
227115,-0.06694560669456062,-0.07174887892376691,-0.1300448430493274,232200.0
227134,0.01111013810528716,-0.019229101540546023,-0.012361533391046953,6725200.0
227174,0.017006802721088565,-0.010033444816053616,0.00836120401337781,39500.0
227178,-0.05628517823639767,-0.041749502982107334,-0.12922465208747524,163000.0
227180,-0.09999999999999998,-0.11111111111111105,-0.13888888888888884,78300.0
227202,-0.18344519015659955,0.00273972602739736,0.07671232876712342,4238400.0
227231,-0.019215372297838318,-0.03918363265306124,-0.08367342857142857,780100.0
227233,0.029010238907849706,0.026533996683250516,-0.004975124378109541,184800.0
227270,0.0,-0.032128514056224966,-0.028112449799196915,922100.0
227276,-0.018766756032171594,-0.0047814207650273,0.015027322404371546,2447200.0
227333,0.006036217303823088,0.0029999999999998916,-0.013000000000000123,490600.0
227338,-0.007863695937090354,-0.03764861294583888,-0.04557463672391027,573300.0
227363,0.02420135527589551,-0.05482041587901698,-0.10207939508506614,2667400.0
227381,-0.008166295471418006,-0.007485029940119681,-0.09805389221556882,80200.0
227382,-0.05633071564460579,-0.0013946723232731717,-0.013667978447306939,5082900.0
