USID,LatestCloseAsPercentOf10DayAverage,LatestCloseAsPercentOf10WeekAverage,LatestCloseAsPercentOf200DayAverage
91916,77.4881,71.537,81.0913
205735,91.7553,93.6855,104.4057
203222,106.7285,108.0405,116.2159
207261,84.4098,82.5989,63.7618
201328,114.5581,126.9707,151.0605
107220,77.963,76.8318,83.9738
198744,93.7259,72.2456,38.184
115181,94.2176,118.6965,197.9672
15514,95.3062,107.0166,89.3486
120578,115.3779,118.2376,109.4735
222163,101.5403,93.5399,51.3066
151269,106.1982,104.9585,115.6579
115180,108.6706,137.3081,228.6142
68171,80.0911,45.9441,24.0842
116653,82.9787,81.5917,83.2426
125547,72.5806,63.3619,46.9052
201327,130.1057,142.6944,168.3483
186747,110.775,107.3874,98.4078
205309,88.9531,87.6608,61.5488
114124,81.9453,59.5225,43.6852
142564,90.709,82.2007,101.0139
205610,107.1238,98.4445,90.8848
170571,141.6807,175.4105,51.3664
153733,130.5567,126.5235,100.0054
186123,107.5797,82.1714,37.2042
107219,89.6107,89.9889,98.7836
223876,79.8812,76.769,70.5663
180294,103.959,81.2827,53.5395
177534,,,
184295,90.8821,94.3223,90.6364
212777,88.312,73.6439,62.8822
172016,125.7723,163.1533,180.6012
32194,82.599,77.7928,70.7422
225261,95.5589,118.5174,132.6281
161654,93.4909,95.1018,100.3305
119108,87.7255,79.5108,66.36
221993,87.2135,84.8799,106.2729
225917,115.4709,89.6296,60.9428
170570,136.2613,160.9801,46.112
199755,86.1973,84.4798,83.3559
182944,104.9277,107.4334,115.2626
181528,124.9427,159.0277,157.1453
68170,91.0015,51.0598,28.0503
221992,96.2046,94.0424,118.5238
109744,108.797,134.7963,184.9378
181655,85.8217,85.7609,91.2297
120493,112.181,120.2002,87.4764
191894,86.2381,68.7331,33.3748
79387,91.7708,65.5117,41.1548
51567,109.2951,110.4432,101.7499
54608,106.9588,117.6957,147.6776
220466,111.0544,112.534,150.9835
193306,91.7632,82.1187,66.1373
172015,141.4489,179.4963,196.264
185679,94.718,80.2661,52.2447
106657,141.7735,176.0289,168.3515
108066,185.7342,194.9124,192.8278
38700,115.3658,126.1317,115.7123
198743,90.9186,70.4081,38.5504
222807,100.5292,94.6834,96.6514
177198,87.7474,65.2819,39.919
18516,,,
115179,112.0063,138.5527,229.2052
13354,114.9664,115.9598,114.8796
114123,89.4464,66.5496,49.9158
221137,91.9156,74.2351,45.0801
212542,90.1144,73.9958,65.222
213375,107.7547,114.8176,115.1641
185589,101.7586,101.681,102.1767
59197,84.0128,87.122,102.9333
109775,87.6465,86.2136,89.6245
34649,88.4945,88.912,117.7086
170569,130.7464,144.3753,39.9222
193241,95.2018,103.9085,128.4868
134799,74.3901,81.4384,86.9015
213524,,,
34903,86.1377,80.1149,72.1276
172014,127.2246,156.9296,169.0568
103265,90.399,87.4702,82.4352
220583,110.0717,113.8533,97.542
222806,109.845,102.6212,105.4725
7459,87.7428,96.9051,96.7736
39658,78.4481,57.6106,26.9218
21744,112.9355,108.6491,104.9166
157079,107.5339,105.7311,87.1177
186122,95.0427,71.1351,33.3432
197308,104.7421,108.2747,134.4547
46401,109.8043,89.631,68.3307
58019,92.8373,91.6119,72.5929
25678,94.8571,102.3901,110.9362
39657,82.438,61.6653,29.0482
197270,106.1731,109.1717,121.5476
106656,152.0518,172.7608,160.5941
24063,101.4504,95.0965,78.3572
102165,114.4846,109.8333,104.6011
91915,89.9805,90.2805,102.5038
203089,95.7694,85.9513,65.7993
182430,117.5564,130.0582,150.4965
52682,118.3042,128.9349,101.697
40791,120.3967,110.2136,120.9267
209322,110.9322,83.7576,49.846
198742,91.7496,70.958,39.8222
113491,103.7712,111.8499,150.9747
61533,122.014,134.6413,169.8873
195296,113.147,120.9386,100.9951
41454,119.4793,113.0251,199.4167
167997,112.9837,120.0083,168.4533
64702,104.2799,106.6064,100.7927
75244,103.7235,127.717,157.6686
213523,,,
51833,104.5824,104.9781,118.1689
73747,89.2629,104.4969,52.9
116358,82.1859,90.5488,103.1583
82734,104.8206,106.4559,108.158
38699,109.6152,111.9161,101.1336
18318,100.4641,93.5024,77.6482
27804,108.4197,112.7533,130.3396
131448,109.0856,106.8817,99.5265
221991,111.8592,105.3587,134.2092
41453,107.2325,98.4769,174.3742
143352,113.2175,152.686,219.3817
66511,104.4352,104.7502,115.2357
211158,109.5839,113.5019,117.0182
169969,113.2488,120.7545,140.5842
115178,117.487,138.9725,227.5837
222805,104.2063,95.0565,98.9139
163195,157.7245,143.0132,118.2571
109743,87.0454,116.2515,153.3142
91742,88.5978,92.8588,113.7238
184472,89.5956,80.0461,68.0712
38845,89.3749,87.1919,77.6967
202791,76.2654,85.8398,72.2783
198741,82.2507,64.0791,36.8718
195461,90.3356,89.7787,81.1879
222162,87.2627,83.8649,47.4292
1843,95.7316,81.1301,81.3833
180782,104.1068,104.8603,103.8756
73313,128.7383,161.1528,64.1367
203088,82.9064,75.0243,58.2154
127360,120.394,125.9747,102.0858
60936,95.3433,106.0804,140.7552
32697,93.436,93.8489,73.3455
94169,89.4617,92.0819,123.1963
194117,107.6108,91.8395,67.0069
18317,92.4784,85.4453,71.0466
102086,82.0481,69.5916,62.1326
91320,101.8167,94.9209,67.7219
82733,95.4945,96.0289,97.4283
141585,90.8734,119.142,135.2474
102396,92.2731,87.619,89.6546
134798,136.2036,134.7735,141.1305
59877,,,
1842,104.1302,88.9786,89.4658
68169,97.2154,50.3797,30.5207
58018,91.7634,93.2919,74.5569
209270,94.9584,92.737,97.5783
213485,90.6831,76.5334,54.1512
203087,88.1269,80.5767,63.0374
91319,112.8704,103.9325,74.5484
182475,91.3134,91.1236,74.2102
184471,98.388,88.3156,75.6893
176687,93.2167,75.7249,54.0069
85292,117.3797,121.2231,60.2944
223820,92.2561,81.9614,67.9838
34902,90.7218,87.8768,79.4944
178839,90.3234,83.9887,51.4445
222161,93.9763,90.4586,51.3403
193305,91.7073,83.2802,68.6125
201699,115.746,128.1078,130.531
224311,107.1306,112.2851,121.6043
39656,89.4647,70.6937,33.9545
217272,105.6863,116.4274,144.6406
102085,87.8976,75.3357,67.8219
198740,90.1395,70.275,40.886
212541,86.3498,75.1858,69.1187
177028,89.3123,104.037,56.4247
215730,94.1067,84.8517,56.1871
180233,89.8326,84.745,87.5992
206068,91.0571,80.4422,62.9824
114122,89.8691,71.1064,55.7524
148817,94.1642,99.9767,91.1256
177197,88.6544,66.102,42.795
186121,86.407,66.4387,32.0809
205397,91.0083,94.5482,77.1156
211472,89.7023,95.7312,80.6481
180044,92.223,94.5071,92.3397
202371,92.1448,84.1027,61.1689
191893,92.3344,73.4718,37.9257
214847,92.7279,86.2877,56.2909
73312,124.4048,151.3465,58.8849
164405,85.2419,65.6366,34.6296
215215,94.386,115.0786,126.365
218329,82.9724,78.4681,62.7684
185678,101.5873,79.6301,54.5642
196924,96.2352,94.2625,77.3
200343,91.4688,89.2098,65.7689
192540,101.8805,68.1991,52.4841
127619,120.5036,157.7033,146.1287
60935,110.2217,122.1976,162.4769
130143,102.8101,90.0744,90.0744
186062,100.9281,92.4192,62.8799
213006,100.7364,79.3172,62.2082
198162,90.655,93.5222,106.6729
73014,104.7513,90.2519,76.9697
194116,101.4466,85.8884,63.41
29790,106.8229,107.8481,116.5281
209321,107.453,77.2826,47.4699
73969,102.9667,97.9273,79.6463
114121,97.0528,77.4943,61.2198
85667,88.4969,101.2523,137.6677
15513,110.467,114.3572,90.6203
115667,93.8325,98.6093,114.8697
178053,92.3146,91.2194,105.4853
134797,113.2577,109.1492,113.4848
207260,113.2281,100.6175,78.2139
181213,109.508,95.8349,79.6316
202118,106.4017,94.9212,88.4549
101254,109.5017,116.1538,125.0731
58469,109.7901,106.4528,94.0787
68168,101.1704,50.4438,31.9927
218051,100.4114,65.9705,53.1454
25677,107.4578,113.3294,118.7644
31274,127.8507,159.1817,168.3167
127618,136.7127,175.4302,158.4115
111211,102.9009,118.6858,84.0069
191805,103.3939,91.0638,81.345
184470,102.6086,90.0673,78.7257
38698,113.68,105.8322,94.6732
201698,115.6532,122.0217,122.1704
206580,110.2527,105.0048,105.1196
115177,106.5358,123.2473,196.0406
223875,129.9704,100.3948,96.3326
179010,108.9339,77.4504,53.8697
46400,98.6644,74.8149,59.1842
81592,110.1769,87.0639,118.0912
193799,83.4698,83.9464,80.0279
31273,112.393,133.5379,137.9365
199265,110.3792,104.6473,90.1852
127617,126.4935,151.5206,131.192
75243,109.4592,138.6068,156.5124
179009,119.0076,83.5335,58.3412
73746,104.5606,120.2454,57.4495
103624,112.5065,101.0497,89.7036
17628,111.359,87.5113,64.1188
45103,117.1127,137.1116,197.3977
68045,118.2257,113.027,158.2379
6613,116.1945,124.1303,76.4937
151383,108.3586,94.4963,79.4555
194192,118.1824,93.0021,77.2674
192539,92.0128,63.2579,50.5733
7458,114.3458,121.8491,112.8886
148543,91.9695,94.2214,89.5238
223874,117.8591,87.6855,84.7021
222883,113.3417,117.1504,128.6942
212540,102.079,82.2383,79.3232
140041,98.0312,106.4689,140.6085
36333,94.7886,115.4039,102.6448
139842,91.0769,92.9473,109.3391
141584,112.912,138.498,145.6365
192538,96.7942,67.8642,54.3239
46545,95.6623,116.0797,161.2096
75242,103.4133,131.1815,143.7848
177027,123.3585,117.6061,63.7385
171649,93.0382,116.8651,194.0396
73745,122.2067,135.7466,63.6858
175696,110.4848,88.3388,85.435
168724,94.5294,97.6188,129.5061
1841,83.587,80.7357,80.8955
61532,95.6111,110.6901,133.6028
127616,113.9319,131.2037,107.2938
174132,87.062,94.3389,146.9502
41452,92.1361,89.7597,152.5192
7457,107.4112,113.6773,104.3065
131139,109.897,121.941,152.7012
194669,92.8687,90.9654,86.8687
3280,88.5748,79.671,122.0498
179232,84.057,67.1541,42.877
209320,91.3848,64.1046,42.5443
139841,79.0725,83.8746,98.2284
213005,93.2642,73.5401,60.1305
170568,106.1437,100.1371,27.1577
192537,69.6177,49.7491,39.8404
104092,90.0111,89.0506,101.2695
20304,109.4915,91.3964,82.0918
75241,122.8976,156.8344,169.8033
67337,93.0743,63.0825,45.6286
39655,100.9953,75.3786,38.3292
4785,,,
148816,109.7293,110.828,93.603
116986,113.0222,115.243,126.5358
215729,115.9807,88.386,59.7336
150960,118.1516,128.8543,103.217
183800,,,
71578,,,
202370,116.8141,90.3224,65.6294
192536,77.5355,58.1202,46.6716
209655,120.3971,77.8547,62.8952
193901,113.1737,120.1144,89.8887
182474,115.937,98.7225,82.1972
223931,105.7811,84.2549,75.5242
204851,105.7101,82.7146,58.901
108065,109.2452,102.3297,95.4235
80520,94.0054,100.4295,106.2022
94939,63.2734,64.4355,52.926
79386,104.2386,69.7149,50.7554
178838,122.256,90.9571,56.8184
138093,110.5942,86.2623,59.8984
60934,110.9451,118.6841,151.4305
214846,115.7791,94.3111,62.1967
164404,120.5475,73.2194,40.6945
186120,133.9046,72.5863,39.0359
193462,114.3729,97.0021,80.3094
17599,83.8902,86.9316,83.7581
182429,92.4651,109.1754,117.6117
6612,110.5661,111.8757,67.7899
163515,121.8481,135.8121,124.6007
222160,120.6243,86.3654,50.7327
3279,77.1429,71.7783,110.5354
198739,119.403,67.1222,42.4413
208923,91.6714,112.8548,117.9105
115693,104.3996,84.9584,76.0039
161653,108.4328,114.6199,112.365
221136,113.9985,64.7737,45.4411
177196,114.3934,68.0905,48.2776
58017,109.9413,100.7788,80.0237
10660,101.0194,97.8318,78.7873
194709,106.7595,79.8284,66.3791
111209,136.039,126.1346,85.6975
213004,101.7937,80.7128,66.2616
180293,107.8874,72.5648,57.5677
172013,119.5007,129.4824,125.7318
75240,113.284,141.5848,149.1268
46544,104.4807,128.6282,175.9962
68167,89.0552,42.161,29.7779
85237,97.7246,93.9016,101.2173
91781,113.3638,119.7502,132.9099
86095,107.0712,110.9237,99.0065
204377,98.1397,101.5269,92.8645
209319,96.7213,67.8851,45.8817
18514,,,
85075,103.9492,98.1292,92.318
17226,101.5011,96.1818,79.5883
223873,95.0667,72.889,71.5312
131447,98.9247,95.0764,88.8146
179753,106.0763,97.1951,93.7819
188172,115.5695,109.7693,92.4437
190890,109.2639,112.9095,112.263
151382,98.4571,86.2227,73.4396
109742,109.4137,148.5406,166.247
110450,104.9842,100.6598,82.533
102848,108.0444,111.0203,114.4554
60933,103.7328,111.5294,140.7079
170567,125.5399,110.3378,30.2053
153298,125.9649,125.5871,90.1671
204182,105.4255,89.265,86.5436
196923,109.9284,82.3053,69.2074
183799,,,
56387,109.0505,128.386,115.8284
177195,97.3754,58.3507,42.2707
202638,104.9774,81.0535,69.1
205396,113.0024,106.6581,85.8641
45639,106.9225,106.8859,80.0596
153240,108.6134,118.2666,117.8555
206067,100.7546,77.8148,63.372
213891,103.3514,87.6519,72.9997
178837,110.4013,79.4945,49.8975
91318,101.0637,75.8565,55.6854
94938,108.5856,112.8184,92.3007
177506,99.8755,91.5108,88.5402
199855,102.8186,92.079,89.9923
194115,99.9086,77.8767,61.6335
72797,104.3734,107.0571,108.188
146995,99.1611,89.4132,82.983
182608,,,
155088,101.3783,102.337,90.4834
209318,110.3584,78.0741,53.3083
199786,102.1155,96.7146,97.4857
157213,102.1906,110.373,112.9972
176686,107.4514,74.4723,58.3274
209269,102.7681,95.2303,100.319
128678,108.3925,112.8609,79.0165
97280,100.8749,111.9776,71.9872
213484,105.6332,73.7086,56.0429
193304,106.4478,89.1091,75.7061
224123,100.8795,98.6044,102.3194
141583,125.294,137.2494,137.8313
147176,103.5166,101.2602,114.5681
204112,99.7534,82.1571,79.8627
165513,,,
179231,105.5959,82.8517,53.7318
199802,102.9534,93.3069,89.2191
188171,108.9763,101.2866,85.212
79721,118.0109,121.7638,75.9522
48407,103.4905,107.0919,113.4994
215728,107.6176,79.65,54.3545
138092,101.638,79.2572,55.1507
210029,107.5204,77.5228,53.0603
61531,109.0944,121.1665,142.8225
119107,107.0746,119.5204,87.9903
172186,101.1771,119.7116,147.3073
186119,120,61.231,33.8736
200342,118.0575,102.807,77.2534
179686,107.6286,107.2026,108.4706
164403,97.0493,59.1307,33.3743
193461,104.7781,87.2655,72.752
202369,103.5481,80.0624,58.3179
68166,103.5255,50.4101,36.1498
209654,104.6934,67.2093,55.2922
39654,108.1032,77.4909,40.4446
134279,71.6704,53.8601,42.6693
144871,109.613,83.4917,68.554
214845,106.675,84.9833,56.4176
116791,101.3913,104.1923,70.1465
153297,118.1314,115.0347,81.6956
57454,99.1962,99.0177,88.6663
183276,103.6594,87.5988,83.1295
221135,104.1397,57.2089,41.0635
2538,131.802,142.4997,149.0777
45216,115.7025,124.5241,105.1006
116357,106.8023,110.8106,125.735
191892,119.8683,63.2109,37.2057
174370,105.4026,103.0564,88.3899
180292,99.8067,67.185,54.3203
142563,99.6075,92.0605,121.809
198738,105.6423,57.3798,37.0885
146280,105.9521,92.5402,75.7018
18513,,,
115692,91.5421,75.532,68.3011
198848,102.2269,87.733,78.2648
53200,105.1381,77.7147,53.9666
38755,111.1555,101.378,68.4994
222159,117.081,79.9151,47.595
32696,104.5261,88.8647,71.7663
189806,104.871,96.1044,90.4227
177026,112.2083,92.185,50.782
146994,89.0856,80.8422,75.2061
68165,82.6291,41.1831,29.9762
3278,74.2429,77.9078,122.9446
207259,85.5107,75.8796,61.0514
186118,92.8089,46.9474,26.37
183798,,,
46399,77.5515,66.4896,54.2179
151381,89.1799,78.84,67.6139
194440,97.6877,81.2642,65.5987
222158,98.9277,66.236,39.8214
39653,92.7117,66.9651,35.361
209653,92.023,59.4784,49.5335
170566,107.4068,87.834,24.3469
193303,92.473,78.2467,66.7235
191891,108.8503,56.4485,33.7156
59195,92.4655,118.809,130.4413
204376,87.2571,91.4113,83.9226
79385,83.0844,59.0848,44.2805
134278,58.1061,46.9768,37.428
139840,77.027,90.5164,104.9405
40790,90.1647,86.9683,100.5558
46543,98.2741,119.9426,162.9417
154553,118.8225,90.5345,55.693
164402,71.0841,45.9009,26.5278
134277,59.6688,51.8821,41.622
194708,85.6881,65.5343,56.2572
146993,80.4102,73.8477,68.9431
213003,83.8764,70.0477,58.9749
79384,72.3148,52.5362,39.8807
68164,69.8768,36.0372,26.65
73013,85.8584,77.5606,68.1493
139839,87.5932,104.4776,121.0304
92676,125.5527,135.0734,134.8186
194439,84.0336,70.9154,57.3483
1840,90.8995,97.8589,95.5768
6570,90.2579,90.0158,87.8911
194114,85.0633,67.4902,54.3101
32193,86.4824,84.0412,78.0567
24805,92.7201,125.1681,163.1512
81591,86.13,72.5073,114.3894
26181,86.6624,71.6086,55.1263
139110,122.4991,118.2056,107.2336
19119,95.4999,114.1977,117.6826
85236,78.8829,82.9268,89.075
39652,79.646,58.2022,31.1263
174393,95.812,111.0429,115.6112
140304,141.174,133.9856,121.954
179859,85.5193,70.95,61.9495
223872,81.4385,66.6667,66.2917
177194,75.006,46.8247,34.8404
46398,86.6151,75.8812,62.1705
88198,95.0531,101.6698,102.6325
114120,87.7114,71.9827,61.2698
17627,82.7389,75.4783,54.5534
130142,76.1727,75.7981,75.7981
856,85.767,69.8331,60.5101
36332,113.5593,126.9234,106.0464
148815,83.8672,97.0949,78.2192
185292,84.6663,84.8424,83.1324
130141,84.1231,84.1231,84.1231
191890,89.9212,46.9482,28.9954
140303,123.4024,112.7532,101.7206
182208,89.2013,86.6151,83.7692
100064,71.5126,59.4776,58.1542
182428,114.3896,129.9806,134.6064
36331,130.6203,143.2297,118.7745
34081,98.93,90.5748,73.8424
79383,79.7687,59.4562,45.7535
92675,111.7568,117.1631,116.3049
211759,110.7415,94.9494,99.4813
175695,82.436,74.8434,74.5932
173702,104.8472,109.6836,111.715
132760,107.3507,127.7888,193.0208
184469,97.7852,76.3091,71.375
161652,90.973,104.9797,99.8083
137952,102.7424,121.5939,97.583
100063,76.3145,66.228,64.9845
201293,107.1404,90.9925,74.3482
217667,107.6942,129.9853,152.987
26547,111.1955,123.0033,132.9231
157818,110.753,109.4549,99.6622
75807,108.7052,117.1721,116.4932
18415,110.2454,95.59,85.7335
187212,109.6989,116.5007,122.7327
8196,103.0872,101.4572,92.3572
85235,79.4479,87.1071,93.4095
164401,76.7535,54.0033,32.0085
215214,113.1194,125.957,122.472
79720,109.1058,103.2649,63.5817
199177,88.7854,75.1532,66.3807
204111,86.2598,76.0174,76.2997
183797,,,
85234,87.0454,97.5021,104.397
202368,81.5932,70.3496,52.442
165686,111.4146,115.4649,111.5697
177193,77.6441,53.4355,41.4786
198847,87.4356,79.4065,72.1362
176685,85.744,62.278,51.9871
103264,89.5935,84.8755,84.9613
67336,78.3802,60.3773,45.9189
38844,94.4715,92.7868,80.3739
182607,,,
61530,110.8635,121.4472,139.575
26180,83.0695,71.5111,56.0509
225889,85.8381,97.0608,90.8879
195965,87.6079,81.5261,73.6704
191889,70.7931,40.6433,26.0049
190466,82.992,67.5302,50.7896
134276,57.5599,58.0934,47.6933
68163,72.9783,43.3972,33.6391
183275,84.7628,77.5875,75.7094
198737,82.9036,48.995,33.9058
178836,86.409,66.5612,43.4566
212539,84.7868,66.9937,67.1875
210878,94.2256,102.4436,117.0142
222157,85.4568,59.4538,37.6803
177025,92.4933,72.4837,41.5838
12104,93.6454,100.2382,89.9247
144870,90.6671,75.4103,63.9816
200341,102.6191,86.0412,68.2406
134275,62.4326,65.9228,54.3989
68162,73.746,46.431,36.5108
39651,79.3639,64.4937,36.3932
85233,94.9908,107.686,115.0971
116790,105.0895,110.6993,72.1809
211471,104.6278,93.348,76.6116
215727,90.4212,71.6573,51.4278
221134,80.4418,52.4759,41.1873
143351,125.6816,139.4245,170.4953
151400,179.8818,210.4906,262.8088
46397,98.6775,90.1235,74.3622
176684,89.5785,66.816,56.545
197334,91.6021,91.5431,87.973
220582,105.7683,103.7515,91.531
194191,90.6521,78.9974,69.5464
79203,110.2728,114.6806,120.446
178835,90.772,73.0355,48.0309
27037,91.364,103.8534,113.4383
185262,111.2483,97.3776,68.3581
196922,92.4882,73.335,63.9778
198736,83.5748,52.5246,36.8192
38754,95.1334,90.9593,59.1808
183796,,,
186019,96.0313,88.1265,66.2872
71577,,,
186117,70.9333,44.4056,27.3471
32502,102.1828,115.1445,85.5757
15512,108.1803,106.6983,82.1069
36330,116.0998,122.4641,99.1269
180291,80.877,62.3512,55.6159
178834,76.0884,63.5824,42.0951
76846,73.9023,63.0074,47.2969
179858,89.6956,77.549,69.2813
224581,86.2931,82.8215,84.2513
186328,85.5683,74.2136,51.204
177192,73.9324,55.4845,44.32
186116,60.0807,40.1358,25.1833
223819,83.3477,76.8016,66.152
855,81.4778,74.3203,65.5331
182473,87.6431,79.2306,69.101
184468,77.8555,65.9428,63.1298
182606,,,
71576,,,
222804,85.4414,79.0498,87.3722
79382,78.5105,64.5774,52.2408
224433,87.4469,81.9001,83.1259
177505,91.4397,89.5436,89.194
223930,84.4954,70.5723,66.9026
185987,,,
186061,82.903,77.0163,51.6371
186018,87.9366,81.2078,61.3119
73012,88.3796,84.8427,75.6508
183795,,,
182427,96.6461,108.939,110.5028
225888,93.1635,107.9661,100.7495
68161,60.4425,40.0372,31.9061
200747,93.3015,91.2824,78.8338
215008,87.4045,84.3245,60.3731
202367,79.4682,73.1204,55.1637
218050,73.1644,58.1179,53.3356
102395,92.5236,96.6506,94.0717
213483,78.1688,62.6852,51.0529
202637,81.0564,71.1703,63.657
18512,,,
151380,91.6387,84.0616,73.5355
151399,114.5126,125.0633,153.8912
213002,84.8202,76.2954,66.4123
39650,70.1975,58.2459,33.3507
198735,72.0007,47.8195,33.9299
208428,94.3951,92.516,95.6124
212802,,,
193302,84.6875,82.1828,72.9202
212538,88.711,72.26,73.3841
131932,90.1886,94.0824,68.6605
130140,88.308,88.308,88.308
193460,83.4892,75.8372,66.4669
210028,78.9946,63.0141,44.6052
167801,86.1488,79.1839,75.2375
209652,72.786,55.0639,50.5962
194113,82.2036,69.7121,58.3783
194190,82.1335,72.8523,64.6066
209317,79.9651,62.6555,46.3341
206066,81.6526,72.6922,62.3985
114119,82.6827,73.4611,64.4428
194707,82.4764,68.5654,61.333
32501,93.0569,104.8771,77.1792
191888,64.2937,42.0362,27.8816
176683,79.5648,60.5518,51.9213
164400,67.6204,55.9725,34.3137
215726,78.3198,64.0991,46.4101
96630,116.8917,130.948,93.4919
146279,88.1508,79.6166,67.1213
177024,92.8759,72.3693,42.4953
202117,92.5988,90.8297,86.9383
214985,93.1091,95.0566,98.9622
